2019-03-20 21:00:08,222 [Worker-55: Building workspace] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-sellergoods-interface: com.ego:ego-sellergoods-interface:0.0.1-SNAPSHOT with classifier  to /ego-sellergoods-interface/target/classes
2019-03-20 21:00:08,370 [Worker-55: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-03-20 21:00:08,409 [Worker-55: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-03-20 21:00:08,411 [Worker-55: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-03-20 21:00:08,417 [Worker-55: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-03-20 21:00:51,008 [Worker-58: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-03-20 21:00:51,058 [Worker-58: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-03-20 21:00:51,060 [Worker-58: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-03-20 21:00:51,080 [Worker-58: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-03-20 21:03:44,205 [Worker-58: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-03-20 21:03:44,259 [Worker-58: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2019-03-20 21:03:44,290 [Worker-58: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-03-20 21:03:44,299 [Worker-58: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-03-20 21:05:09,668 [Worker-63: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-03-20 21:05:09,711 [Worker-63: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-03-20 21:05:09,713 [Worker-63: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-03-20 21:05:09,720 [Worker-63: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-03-20 21:05:09,746 [Worker-63: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-03-20 21:05:09,752 [Worker-63: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-03-20 21:05:09,753 [Worker-63: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-03-20 21:05:09,760 [Worker-63: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-03-20 21:05:09,795 [Worker-63: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-03-20 21:05:09,807 [Worker-63: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2019-03-20 21:05:09,811 [Worker-63: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-03-20 21:05:09,817 [Worker-63: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-03-20 21:21:47,824 [Worker-63: Building workspace] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.ego:ego-sellergoods-series:0.0.1-SNAPSHOT @ D:\project\ego-parent\ego-sellergoods-series\pom.xml.
2019-03-20 21:21:48,508 [Worker-63: Building workspace] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-pojo: com.ego:ego-pojo:0.0.1-SNAPSHOT with classifier  to /ego-pojo/target/classes
2019-03-20 21:21:48,508 [Worker-63: Building workspace] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-sellergoods-interface: com.ego:ego-sellergoods-interface:0.0.1-SNAPSHOT with classifier  to /ego-sellergoods-interface/target/classes
2019-03-20 21:21:48,509 [Worker-63: Building workspace] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-dao: com.ego:ego-dao:0.0.1-SNAPSHOT with classifier  to /ego-dao/target/classes
2019-03-20 21:21:48,578 [Worker-63: Building workspace] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-pojo: com.ego:ego-pojo:0.0.1-SNAPSHOT with classifier  to /ego-pojo/target/classes
2019-03-20 21:21:48,655 [Worker-63: Building workspace] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-pojo: com.ego:ego-pojo:0.0.1-SNAPSHOT with classifier  to /ego-pojo/target/classes
2019-03-20 21:21:48,656 [Worker-63: Building workspace] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-sellergoods-interface: com.ego:ego-sellergoods-interface:0.0.1-SNAPSHOT with classifier  to /ego-sellergoods-interface/target/classes
2019-03-20 21:21:48,656 [Worker-63: Building workspace] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-dao: com.ego:ego-dao:0.0.1-SNAPSHOT with classifier  to /ego-dao/target/classes
2019-03-20 21:21:50,578 [Worker-63: Building workspace] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-pojo: com.ego:ego-pojo:0.0.1-SNAPSHOT with classifier  to /ego-pojo/target/classes
2019-03-20 21:21:50,579 [Worker-63: Building workspace] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-sellergoods-interface: com.ego:ego-sellergoods-interface:0.0.1-SNAPSHOT with classifier  to /ego-sellergoods-interface/target/classes
2019-03-20 21:21:50,579 [Worker-63: Building workspace] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-dao: com.ego:ego-dao:0.0.1-SNAPSHOT with classifier  to /ego-dao/target/classes
2019-03-20 21:21:51,916 [Worker-63: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-03-20 21:21:51,942 [Worker-63: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-03-20 21:21:51,943 [Worker-63: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-03-20 21:21:51,950 [Worker-63: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-03-20 21:21:51,951 [Worker-63: Building workspace] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of ego-sellergoods-series
2019-03-20 21:21:51,951 [Worker-63: Building workspace] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for ego-sellergoods-series
2019-03-20 21:21:51,995 [Worker-63: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-03-20 21:21:52,368 [Worker-70: Building workspace] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-pojo: com.ego:ego-pojo:0.0.1-SNAPSHOT with classifier  to /ego-pojo/target/classes
2019-03-20 21:21:52,369 [Worker-70: Building workspace] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-sellergoods-interface: com.ego:ego-sellergoods-interface:0.0.1-SNAPSHOT with classifier  to /ego-sellergoods-interface/target/classes
2019-03-20 21:21:52,369 [Worker-70: Building workspace] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-dao: com.ego:ego-dao:0.0.1-SNAPSHOT with classifier  to /ego-dao/target/classes
2019-03-20 21:21:52,384 [Worker-70: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-03-20 21:21:52,401 [Worker-70: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2019-03-20 21:21:52,422 [Worker-70: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-03-20 21:21:52,429 [Worker-70: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-03-20 21:22:29,221 [Worker-71: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-03-20 21:22:29,264 [Worker-71: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2019-03-20 21:22:29,265 [Worker-71: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-03-20 21:22:29,272 [Worker-71: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-03-20 21:27:42,508 [Worker-63: Updating Maven Project] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2019-03-20 21:27:42,817 [Worker-63: Updating Maven Project] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.ego:ego-sellergoods-series:0.0.1-SNAPSHOT @ D:\project\ego-parent\ego-sellergoods-series\pom.xml.
2019-03-20 21:27:42,927 [Worker-63: Updating Maven Project] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-pojo: com.ego:ego-pojo:0.0.1-SNAPSHOT with classifier  to /ego-pojo/target/classes
2019-03-20 21:27:42,928 [Worker-63: Updating Maven Project] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-sellergoods-interface: com.ego:ego-sellergoods-interface:0.0.1-SNAPSHOT with classifier  to /ego-sellergoods-interface/target/classes
2019-03-20 21:27:42,928 [Worker-63: Updating Maven Project] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-dao: com.ego:ego-dao:0.0.1-SNAPSHOT with classifier  to /ego-dao/target/classes
2019-03-20 21:27:47,334 [Worker-63: Updating Maven Project] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-pojo: com.ego:ego-pojo:0.0.1-SNAPSHOT with classifier  to /ego-pojo/target/classes
2019-03-20 21:27:47,334 [Worker-63: Updating Maven Project] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-sellergoods-interface: com.ego:ego-sellergoods-interface:0.0.1-SNAPSHOT with classifier  to /ego-sellergoods-interface/target/classes
2019-03-20 21:27:47,334 [Worker-63: Updating Maven Project] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-dao: com.ego:ego-dao:0.0.1-SNAPSHOT with classifier  to /ego-dao/target/classes
2019-03-20 21:27:47,856 [Worker-63: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /ego-sellergoods-series/src/main/java
2019-03-20 21:27:47,856 [Worker-63: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /ego-sellergoods-series/src/main/resources
2019-03-20 21:27:47,857 [Worker-63: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /ego-sellergoods-series/src/test/java
2019-03-20 21:27:47,858 [Worker-63: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /ego-sellergoods-series/src/test/resources
2019-03-20 21:27:48,682 [Worker-63: Updating Maven Project] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Cleaning filtered folder for ego-sellergoods-series
2019-03-20 21:27:48,779 [Worker-63: Updating Maven Project] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 6 sec
2019-03-20 21:27:49,001 [Worker-75: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-03-20 21:27:49,064 [Worker-75: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-03-20 21:27:49,066 [Worker-75: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-03-20 21:27:49,074 [Worker-75: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-03-20 21:27:49,272 [Worker-75: Building workspace] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-pojo: com.ego:ego-pojo:0.0.1-SNAPSHOT with classifier  to /ego-pojo/target/classes
2019-03-20 21:27:49,272 [Worker-75: Building workspace] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-sellergoods-interface: com.ego:ego-sellergoods-interface:0.0.1-SNAPSHOT with classifier  to /ego-sellergoods-interface/target/classes
2019-03-20 21:27:49,273 [Worker-75: Building workspace] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-dao: com.ego:ego-dao:0.0.1-SNAPSHOT with classifier  to /ego-dao/target/classes
2019-03-20 21:27:49,280 [Worker-75: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-03-20 21:27:49,287 [Worker-75: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2019-03-20 21:27:49,306 [Worker-75: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-03-20 21:27:49,314 [Worker-75: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-03-20 21:27:49,314 [Worker-75: Building workspace] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of ego-sellergoods-series
2019-03-20 21:27:49,314 [Worker-75: Building workspace] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for ego-sellergoods-series
2019-03-20 21:27:49,318 [Worker-75: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-03-20 22:18:48,469 [Worker-86: Updating Maven Project] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2019-03-20 22:18:58,883 [Worker-86: Updating Maven Project] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.ego:ego-sellergoods-series:0.0.1-SNAPSHOT @ D:\project\ego-parent\ego-sellergoods-series\pom.xml.
2019-03-20 22:19:00,743 [Worker-86: Updating Maven Project] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-pojo: com.ego:ego-pojo:0.0.1-SNAPSHOT with classifier  to /ego-pojo/target/classes
2019-03-20 22:19:00,743 [Worker-86: Updating Maven Project] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-sellergoods-interface: com.ego:ego-sellergoods-interface:0.0.1-SNAPSHOT with classifier  to /ego-sellergoods-interface/target/classes
2019-03-20 22:19:00,743 [Worker-86: Updating Maven Project] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-dao: com.ego:ego-dao:0.0.1-SNAPSHOT with classifier  to /ego-dao/target/classes
2019-03-20 22:19:01,003 [Worker-86: Updating Maven Project] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.ego:ego-dao:0.0.1-SNAPSHOT @ D:\project\ego-parent\ego-dao\pom.xml.
2019-03-20 22:19:01,069 [Worker-86: Updating Maven Project] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-pojo: com.ego:ego-pojo:0.0.1-SNAPSHOT with classifier  to /ego-pojo/target/classes
2019-03-20 22:19:01,334 [Worker-86: Updating Maven Project] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-pojo: com.ego:ego-pojo:0.0.1-SNAPSHOT with classifier  to /ego-pojo/target/classes
2019-03-20 22:19:03,302 [Worker-86: Updating Maven Project] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-pojo: com.ego:ego-pojo:0.0.1-SNAPSHOT with classifier  to /ego-pojo/target/classes
2019-03-20 22:19:03,303 [Worker-86: Updating Maven Project] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-sellergoods-interface: com.ego:ego-sellergoods-interface:0.0.1-SNAPSHOT with classifier  to /ego-sellergoods-interface/target/classes
2019-03-20 22:19:03,303 [Worker-86: Updating Maven Project] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-dao: com.ego:ego-dao:0.0.1-SNAPSHOT with classifier  to /ego-dao/target/classes
2019-03-20 22:19:04,105 [Worker-86: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /ego-sellergoods-series/src/main/java
2019-03-20 22:19:04,105 [Worker-86: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /ego-sellergoods-series/src/main/resources
2019-03-20 22:19:04,106 [Worker-86: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /ego-sellergoods-series/src/test/java
2019-03-20 22:19:04,106 [Worker-86: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /ego-sellergoods-series/src/test/resources
2019-03-20 22:19:04,763 [Worker-86: Updating Maven Project] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Cleaning filtered folder for ego-sellergoods-series
2019-03-20 22:19:04,810 [Worker-86: Updating Maven Project] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 16 sec
2019-03-20 22:19:04,980 [Worker-86: Building workspace] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-pojo: com.ego:ego-pojo:0.0.1-SNAPSHOT with classifier  to /ego-pojo/target/classes
2019-03-20 22:19:04,999 [Worker-86: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-03-20 22:19:05,091 [Worker-86: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-03-20 22:19:05,093 [Worker-86: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-03-20 22:19:05,101 [Worker-86: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-03-20 22:19:05,680 [Worker-86: Building workspace] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-pojo: com.ego:ego-pojo:0.0.1-SNAPSHOT with classifier  to /ego-pojo/target/classes
2019-03-20 22:19:05,680 [Worker-86: Building workspace] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-sellergoods-interface: com.ego:ego-sellergoods-interface:0.0.1-SNAPSHOT with classifier  to /ego-sellergoods-interface/target/classes
2019-03-20 22:19:05,680 [Worker-86: Building workspace] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-dao: com.ego:ego-dao:0.0.1-SNAPSHOT with classifier  to /ego-dao/target/classes
2019-03-20 22:19:05,704 [Worker-86: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-03-20 22:19:05,712 [Worker-86: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2019-03-20 22:19:05,727 [Worker-86: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-03-20 22:19:05,734 [Worker-86: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-03-20 22:19:05,735 [Worker-86: Building workspace] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of ego-sellergoods-series
2019-03-20 22:19:05,735 [Worker-86: Building workspace] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for ego-sellergoods-series
2019-03-20 22:19:05,740 [Worker-86: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-03-20 22:23:50,583 [Worker-88: Cleaning all projects] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Cleaning filtered folder for ego-manager-web
2019-03-20 22:23:50,890 [Worker-88: Cleaning all projects] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-pojo: com.ego:ego-pojo:0.0.1-SNAPSHOT with classifier  to /ego-pojo/target/classes
2019-03-20 22:23:50,984 [Worker-88: Cleaning all projects] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-pojo: com.ego:ego-pojo:0.0.1-SNAPSHOT with classifier  to /ego-pojo/target/classes
2019-03-20 22:23:50,985 [Worker-88: Cleaning all projects] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-sellergoods-interface: com.ego:ego-sellergoods-interface:0.0.1-SNAPSHOT with classifier  to /ego-sellergoods-interface/target/classes
2019-03-20 22:23:50,986 [Worker-88: Cleaning all projects] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-dao: com.ego:ego-dao:0.0.1-SNAPSHOT with classifier  to /ego-dao/target/classes
2019-03-20 22:23:51,003 [Worker-88: Cleaning all projects] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Cleaning filtered folder for ego-sellergoods-series
2019-03-20 22:23:51,297 [Worker-88: Cleaning all projects] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Cleaning filtered folder for ego-shop-web
2019-03-20 22:23:51,970 [Worker-93: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-03-20 22:23:52,022 [Worker-93: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-03-20 22:23:52,024 [Worker-93: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-03-20 22:23:52,029 [Worker-93: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-03-20 22:23:52,457 [Worker-93: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-03-20 22:23:52,487 [Worker-93: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-03-20 22:23:52,488 [Worker-93: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-03-20 22:23:52,553 [Worker-93: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-03-20 22:23:52,554 [Worker-93: Building workspace] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of ego-manager-web
2019-03-20 22:23:52,554 [Worker-93: Building workspace] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for ego-manager-web
2019-03-20 22:23:52,560 [Worker-93: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-03-20 22:23:57,033 [Worker-82: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-03-20 22:23:57,119 [Worker-82: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-03-20 22:23:57,121 [Worker-82: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-03-20 22:23:57,134 [Worker-82: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-03-20 22:23:58,331 [Worker-95: Building workspace] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-pojo: com.ego:ego-pojo:0.0.1-SNAPSHOT with classifier  to /ego-pojo/target/classes
2019-03-20 22:23:58,336 [Worker-95: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-03-20 22:23:58,344 [Worker-95: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 23 resources
2019-03-20 22:23:58,740 [Worker-95: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-03-20 22:23:58,750 [Worker-95: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-03-20 22:23:58,837 [Worker-95: Building workspace] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-pojo: com.ego:ego-pojo:0.0.1-SNAPSHOT with classifier  to /ego-pojo/target/classes
2019-03-20 22:23:58,839 [Worker-95: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-03-20 22:23:58,918 [Worker-95: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-03-20 22:23:58,920 [Worker-95: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-03-20 22:23:58,925 [Worker-95: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-03-20 22:23:59,271 [Worker-95: Building workspace] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-pojo: com.ego:ego-pojo:0.0.1-SNAPSHOT with classifier  to /ego-pojo/target/classes
2019-03-20 22:23:59,271 [Worker-95: Building workspace] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-sellergoods-interface: com.ego:ego-sellergoods-interface:0.0.1-SNAPSHOT with classifier  to /ego-sellergoods-interface/target/classes
2019-03-20 22:23:59,272 [Worker-95: Building workspace] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/ego-dao: com.ego:ego-dao:0.0.1-SNAPSHOT with classifier  to /ego-dao/target/classes
